               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  37,            0.036392,           0.0087267,            0.004507,             0.77574,             0.54642,             0.64414,             0.33747,            0.033819,           0.0046734,           0.0038725,            0.006436,            0.006436,            0.006436
                  38,             0.03606,           0.0090448,           0.0054902,              0.7749,             0.47008,             0.63294,             0.36148,            0.035987,           0.0049878,           0.0037554,            0.006337,            0.006337,            0.006337
                  39,            0.037796,           0.0098667,           0.0046086,             0.68208,             0.70593,             0.71092,             0.40954,            0.033414,           0.0048556,           0.0038254,            0.006238,            0.006238,            0.006238
                  40,            0.035259,           0.0093122,           0.0053654,              0.8102,               0.586,             0.63549,             0.38075,            0.033014,           0.0056241,           0.0046946,            0.006139,            0.006139,            0.006139
                  41,            0.035073,           0.0096686,           0.0043476,             0.77367,             0.67221,             0.74324,             0.41013,            0.033293,           0.0046816,           0.0039882,             0.00604,             0.00604,             0.00604
                  42,            0.033711,           0.0095298,           0.0045245,              0.8373,             0.59071,             0.64651,             0.37766,            0.036133,           0.0047833,           0.0052232,            0.005941,            0.005941,            0.005941
                  43,            0.036264,           0.0091149,           0.0042025,             0.69337,             0.66645,             0.69485,             0.41371,            0.033551,           0.0049073,            0.004345,            0.005842,            0.005842,            0.005842
                  44,            0.032218,           0.0083567,           0.0034869,             0.72489,             0.59347,             0.64395,             0.38847,            0.033408,           0.0050549,           0.0033912,            0.005743,            0.005743,            0.005743
                  45,            0.031856,            0.008955,           0.0035066,             0.81203,             0.70972,             0.75877,             0.42968,            0.033227,           0.0047942,           0.0039872,            0.005644,            0.005644,            0.005644
                  46,            0.035092,            0.008528,           0.0059423,             0.75076,             0.70853,             0.72376,              0.4293,            0.030041,           0.0045471,            0.003851,            0.005545,            0.005545,            0.005545
                  47,            0.034474,           0.0088479,           0.0040424,              0.8221,             0.71276,             0.77988,             0.45742,            0.032882,           0.0047143,           0.0026952,            0.005446,            0.005446,            0.005446
                  48,            0.032782,           0.0083301,           0.0035872,             0.82247,             0.72024,             0.79184,             0.47829,            0.030278,           0.0042963,           0.0027468,            0.005347,            0.005347,            0.005347
                  49,            0.032397,           0.0079751,            0.003669,             0.82185,             0.70491,             0.77031,             0.43215,            0.034219,           0.0042545,           0.0027648,            0.005248,            0.005248,            0.005248
                  50,            0.033084,           0.0076905,           0.0037322,             0.84902,             0.72734,             0.78695,             0.47104,             0.03188,           0.0044324,           0.0030723,            0.005149,            0.005149,            0.005149
                  51,            0.031993,           0.0080399,           0.0038328,             0.80485,             0.60536,             0.67559,             0.40453,            0.032559,            0.004837,           0.0039949,             0.00505,             0.00505,             0.00505
                  52,            0.031925,           0.0088731,           0.0047992,             0.82677,              0.6426,             0.70523,             0.42732,             0.03381,           0.0048141,           0.0045884,            0.004951,            0.004951,            0.004951
                  53,            0.030767,           0.0077977,           0.0025041,             0.80097,             0.57602,             0.66765,             0.39084,            0.034038,           0.0051493,           0.0037546,            0.004852,            0.004852,            0.004852
                  54,            0.030793,           0.0077643,           0.0025838,             0.90988,             0.70738,             0.83739,             0.50376,            0.031194,           0.0040602,           0.0020202,            0.004753,            0.004753,            0.004753
                  55,            0.032951,           0.0080835,           0.0027945,             0.85905,             0.69404,             0.76178,             0.47339,            0.030966,           0.0043937,           0.0018717,            0.004654,            0.004654,            0.004654
                  56,            0.030523,            0.007357,           0.0030388,             0.91202,             0.73304,             0.83539,             0.51543,             0.03126,           0.0043691,           0.0024744,            0.004555,            0.004555,            0.004555
                  57,              0.0301,           0.0077143,           0.0030871,             0.77697,             0.60448,              0.6837,             0.42652,            0.033159,           0.0053938,           0.0076963,            0.004456,            0.004456,            0.004456
                  58,            0.029299,           0.0078792,           0.0029497,              0.7914,             0.62983,             0.69134,             0.42126,            0.032077,           0.0055998,            0.003535,            0.004357,            0.004357,            0.004357
                  59,            0.030908,           0.0076917,           0.0036774,             0.80374,             0.76186,             0.79695,             0.49606,             0.03024,           0.0043792,           0.0021611,            0.004258,            0.004258,            0.004258
                  60,            0.029038,           0.0078081,            0.002674,               0.914,             0.77129,              0.8334,             0.48081,            0.031715,           0.0041971,           0.0018915,            0.004159,            0.004159,            0.004159
                  61,            0.030286,           0.0076985,           0.0040879,              0.8952,             0.74818,             0.83567,             0.46314,            0.030241,           0.0042625,           0.0021245,             0.00406,             0.00406,             0.00406
                  62,            0.029609,           0.0073823,           0.0035933,             0.91963,             0.84249,             0.88988,             0.54923,            0.028226,           0.0038313,           0.0017622,            0.003961,            0.003961,            0.003961
                  63,            0.028263,           0.0065601,           0.0040633,             0.88114,             0.84071,             0.88764,             0.53945,            0.028521,           0.0038755,           0.0015484,            0.003862,            0.003862,            0.003862
                  64,            0.029476,            0.007374,           0.0032086,             0.91791,             0.81366,             0.87316,             0.54375,            0.028926,           0.0040169,           0.0017447,            0.003763,            0.003763,            0.003763
                  65,            0.029848,           0.0075008,           0.0027191,             0.94597,             0.85881,             0.91636,             0.57936,            0.028267,           0.0038459,           0.0016568,            0.003664,            0.003664,            0.003664
                  66,            0.028564,           0.0077862,           0.0033186,             0.90954,             0.83893,             0.90173,             0.57442,            0.027506,           0.0040487,           0.0020688,            0.003565,            0.003565,            0.003565
                  67,            0.027425,           0.0068989,            0.002492,             0.93959,              0.7906,             0.88128,             0.53745,            0.027797,           0.0040892,           0.0019786,            0.003466,            0.003466,            0.003466
                  68,            0.027811,           0.0080665,           0.0023909,             0.92348,             0.80999,             0.88471,             0.53486,             0.02846,           0.0039282,            0.001803,            0.003367,            0.003367,            0.003367
                  69,             0.02756,           0.0064929,           0.0025823,             0.92661,             0.61338,             0.70534,             0.41097,            0.032153,           0.0042055,           0.0054875,            0.003268,            0.003268,            0.003268
                  70,            0.026111,           0.0066845,           0.0016042,             0.93818,             0.82303,             0.88505,             0.55399,            0.027162,           0.0036938,           0.0014524,            0.003169,            0.003169,            0.003169
                  71,            0.025665,           0.0067795,           0.0024039,             0.93239,             0.77857,               0.857,             0.50994,            0.027808,           0.0038771,           0.0015284,             0.00307,             0.00307,             0.00307
                  72,             0.02496,            0.006143,            0.002126,             0.96086,             0.83042,             0.89234,             0.54245,            0.026834,           0.0038302,           0.0017542,            0.002971,            0.002971,            0.002971
                  73,            0.026474,           0.0069139,           0.0018266,             0.95769,             0.82201,             0.88736,             0.55536,            0.026829,            0.003753,           0.0016435,            0.002872,            0.002872,            0.002872
                  74,            0.025454,           0.0067098,           0.0016408,             0.94367,             0.82603,             0.88942,             0.57102,            0.026426,           0.0037241,           0.0013306,            0.002773,            0.002773,            0.002773
                  75,            0.025374,           0.0072408,           0.0021255,              0.8934,             0.83276,             0.88211,             0.54294,            0.026952,           0.0037875,           0.0013395,            0.002674,            0.002674,            0.002674
                  76,            0.024739,           0.0062316,           0.0021821,             0.92302,             0.85582,             0.90391,             0.57699,            0.026019,           0.0036428,           0.0011905,            0.002575,            0.002575,            0.002575
                  77,            0.025843,           0.0064707,           0.0016482,             0.92922,             0.81709,             0.88149,             0.54738,            0.026119,           0.0036991,           0.0011053,            0.002476,            0.002476,            0.002476
                  78,             0.02455,           0.0061332,            0.001638,             0.94252,             0.83302,             0.88757,             0.57314,            0.026092,           0.0036561,           0.0012552,            0.002377,            0.002377,            0.002377
                  79,            0.023869,           0.0066006,           0.0019886,             0.88563,              0.7614,             0.86414,             0.52278,            0.027033,           0.0038437,           0.0033678,            0.002278,            0.002278,            0.002278
                  80,              0.0233,           0.0057738,           0.0031153,             0.91851,             0.86884,              0.8985,             0.56155,            0.026582,           0.0037822,           0.0021895,            0.002179,            0.002179,            0.002179
                  81,            0.023434,           0.0060101,            0.001339,             0.92225,             0.86132,             0.90438,             0.57787,            0.025801,           0.0036885,           0.0016897,             0.00208,             0.00208,             0.00208
                  82,            0.022444,           0.0058177,           0.0020639,             0.94887,             0.83894,             0.89463,             0.56437,            0.026565,           0.0036784,           0.0014755,            0.001981,            0.001981,            0.001981
                  83,            0.024029,           0.0056927,           0.0017271,             0.92999,             0.83064,             0.88901,             0.56944,            0.026141,           0.0037072,           0.0011775,            0.001882,            0.001882,            0.001882
                  84,             0.02287,           0.0057772,           0.0016947,             0.90595,              0.8434,             0.88332,             0.57735,            0.025645,           0.0037059,           0.0014855,            0.001783,            0.001783,            0.001783
                  85,            0.023209,           0.0063708,           0.0013622,             0.89767,             0.83705,             0.89166,             0.58444,            0.025397,           0.0037414,           0.0016509,            0.001684,            0.001684,            0.001684
                  86,             0.02351,            0.006039,           0.0017987,             0.90932,             0.85184,             0.89604,             0.59484,            0.025398,           0.0037368,           0.0014329,            0.001585,            0.001585,            0.001585
                  87,            0.025479,           0.0061458,           0.0026252,             0.94211,             0.81636,             0.89341,             0.59692,            0.026084,           0.0037399,           0.0015011,            0.001486,            0.001486,            0.001486
                  88,            0.022483,           0.0063558,           0.0009275,             0.94724,             0.82936,             0.89147,             0.58028,            0.025926,           0.0036984,           0.0013454,            0.001387,            0.001387,            0.001387
                  89,            0.023412,           0.0062765,           0.0028529,             0.94341,             0.82799,             0.89778,             0.61596,             0.02518,           0.0037121,           0.0014216,            0.001288,            0.001288,            0.001288
                  90,            0.020961,           0.0065156,          0.00070971,             0.93434,              0.8316,             0.88203,              0.5932,             0.02548,           0.0037197,          0.00092097,            0.001189,            0.001189,            0.001189
                  91,            0.021786,           0.0060569,           0.0017425,             0.89345,             0.86714,             0.88811,             0.59267,            0.025544,           0.0037536,           0.0012736,             0.00109,             0.00109,             0.00109
                  92,            0.021039,           0.0064328,           0.0017779,             0.89216,             0.84244,              0.8941,             0.59522,            0.025409,            0.003687,           0.0010388,            0.000991,            0.000991,            0.000991
                  93,            0.022041,           0.0062718,           0.0011498,             0.93848,             0.81332,             0.89823,             0.58748,            0.025551,           0.0036765,           0.0014501,            0.000892,            0.000892,            0.000892
                  94,            0.021781,           0.0059126,           0.0015466,             0.96878,             0.80818,             0.89271,             0.59137,            0.025187,           0.0036778,          0.00097794,            0.000793,            0.000793,            0.000793
                  95,             0.02102,           0.0058261,             0.00129,             0.91524,             0.83523,             0.90235,             0.59329,            0.024835,           0.0036439,          0.00097007,            0.000694,            0.000694,            0.000694
                  96,            0.019032,            0.005621,          0.00093069,             0.87377,             0.88233,             0.91135,             0.60864,             0.02494,           0.0036419,           0.0010606,            0.000595,            0.000595,            0.000595
                  97,            0.018738,           0.0053149,          0.00086961,             0.95093,             0.83449,             0.90946,             0.61351,            0.024684,             0.00366,           0.0012528,            0.000496,            0.000496,            0.000496
                  98,            0.021215,           0.0059505,           0.0011239,             0.93469,             0.85153,             0.91564,             0.61029,            0.024655,           0.0036593,           0.0011555,            0.000397,            0.000397,            0.000397
                  99,            0.020358,           0.0056409,           0.0012258,             0.93774,             0.84088,             0.90835,             0.61323,            0.024521,           0.0036417,          0.00072739,            0.000298,            0.000298,            0.000298
