               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                   0,            0.095675,            0.025704,            0.049421,          0.00096863,             0.31261,           0.0013615,          0.00035452,            0.069618,            0.016333,            0.041166,            0.070667,           0.0032593,           0.0032593
                   1,            0.075064,            0.020805,            0.042532,           0.0014568,             0.50582,           0.0083086,           0.0024439,            0.059072,            0.012962,            0.037878,            0.037403,           0.0033293,           0.0033293
